date,open,high,low,close,volume
2023-07-24T12:30:00,29174.48,29198.72,29170.0,29188.31,25.792181
2023-07-24T12:35:00,29188.31,29218.82,29188.3,29218.82,21.479457
2023-07-24T12:40:00,29218.82,29225.96,29191.15,29191.15,19.971349
2023-07-24T12:45:00,29191.15,29195.0,29186.01,29194.21,21.03408
2023-07-24T12:50:00,29194.21,29255.98,29194.21,29219.99,32.660341
2023-07-24T12:55:00,29219.99,29229.97,29216.0,29229.89,13.935144
2023-07-24T13:00:00,29229.89,29243.99,29218.0,29218.0,14.26243
2023-07-24T13:05:00,29218.0,29218.0,29207.82,29207.82,6.397565
2023-07-24T13:10:00,29207.82,29229.99,29207.82,29229.99,6.707414
2023-07-24T13:15:00,29229.99,29229.99,29217.12,29224.32,8.015141
2023-07-24T13:20:00,29224.32,29237.99,29224.32,29230.0,12.125174
2023-07-24T13:25:00,29230.0,29230.0,29215.11,29215.11,6.939611
2023-07-24T13:30:00,29215.11,29251.72,29215.11,29233.99,12.586409
2023-07-24T13:35:00,29233.99,29233.99,29208.0,29208.0,13.235456
2023-07-24T13:40:00,29208.0,29216.96,29188.5,29188.51,7.832908
2023-07-24T13:45:00,29188.51,29203.98,29151.42,29188.01,30.214602
2023-07-24T13:50:00,29188.01,29192.42,29112.01,29150.85,58.75211
2023-07-24T13:55:00,29150.85,29184.35,29150.0,29178.09,38.994193
2023-07-24T14:00:00,29178.09,29184.19,29126.7,29134.01,33.378412
2023-07-24T14:05:00,29134.01,29163.76,29080.62,29144.99,67.1741
2023-07-24T14:10:00,29144.99,29179.08,29144.98,29164.08,20.483832
2023-07-24T14:15:00,29164.08,29164.08,29082.01,29102.0,28.74075
2023-07-24T14:20:00,29102.0,29131.37,29085.28,29085.28,23.33071
2023-07-24T14:25:00,29085.28,29104.0,29067.0,29088.01,86.997977
2023-07-24T14:30:00,29088.01,29088.01,29045.0,29075.44,47.42448
2023-07-24T14:35:00,29075.44,29113.98,29027.24,29074.03,50.623487
2023-07-24T14:40:00,29074.03,29159.99,29073.43,29144.01,44.694112
2023-07-24T14:45:00,29144.01,29178.92,29120.0,29127.98,27.570912
2023-07-24T14:50:00,29127.98,29128.0,29088.01,29096.1,17.064842
2023-07-24T14:55:00,29096.1,29097.45,29027.05,29046.01,50.009898
2023-07-24T15:00:00,29046.01,29102.42,28984.74,29033.99,102.035334
2023-07-24T15:05:00,29033.99,29041.98,28925.55,28950.0,85.983149
2023-07-24T15:10:00,28950.0,29043.99,28855.16,29034.0,230.145117
2023-07-24T15:15:00,29034.0,29092.49,28994.01,29066.01,57.437655
2023-07-24T15:20:00,29066.01,29141.98,29055.99,29133.22,61.844015
2023-07-24T15:25:00,29133.22,29133.23,29102.68,29108.94,34.020359
2023-07-24T15:30:00,29108.94,29110.0,29077.99,29079.95,22.992379
2023-07-24T15:35:00,29079.95,29095.99,29074.46,29076.01,35.074282
2023-07-24T15:40:00,29076.01,29078.5,29036.0,29050.0,17.07875
2023-07-24T15:45:00,29050.0,29088.0,29050.0,29082.0,39.754204
2023-07-24T15:50:00,29082.0,29082.01,29052.0,29060.49,15.203986
2023-07-24T15:55:00,29060.49,29095.5,29058.55,29092.0,26.339073
2023-07-24T16:00:00,29092.0,29126.45,29081.72,29126.45,41.070929
2023-07-24T16:05:00,29126.45,29127.98,29084.0,29093.88,35.836686
2023-07-24T16:10:00,29093.88,29093.88,29070.76,29076.16,10.229984
2023-07-24T16:15:00,29076.16,29076.16,29028.8,29031.99,26.051509
2023-07-24T16:20:00,29031.99,29100.06,29031.99,29090.86,22.240079
2023-07-24T16:25:00,29090.86,29092.06,29060.0,29092.06,27.19685
2023-07-24T16:30:00,29092.06,29107.99,29082.0,29106.11,27.105816
2023-07-24T16:35:00,29106.11,29146.0,29106.1,29141.05,36.28019
2023-07-24T16:40:00,29141.05,29141.05,29097.9,29106.0,24.346312
2023-07-24T16:45:00,29106.0,29119.99,29084.12,29116.01,18.506773
2023-07-24T16:50:00,29116.01,29123.99,29112.54,29122.01,5.035093
2023-07-24T16:55:00,29122.01,29122.01,29106.01,29108.88,8.023455
2023-07-24T17:00:00,29108.88,29117.99,29076.0,29090.02,20.966856
2023-07-24T17:05:00,29090.02,29090.02,29073.19,29086.0,14.48764
2023-07-24T17:10:00,29086.0,29103.99,29085.99,29103.99,8.894739
2023-07-24T17:15:00,29103.99,29118.84,29102.26,29102.26,11.282182
2023-07-24T17:20:00,29102.26,29117.99,29096.55,29114.0,9.017725
2023-07-24T17:25:00,29114.0,29114.01,29106.53,29106.53,7.637892
2023-07-24T17:30:00,29106.53,29110.0,29051.99,29051.99,17.638378
2023-07-24T17:35:00,29051.99,29060.0,29048.0,29052.88,10.76529
2023-07-24T17:40:00,29052.88,29057.99,29042.23,29050.7,14.681795
2023-07-24T17:45:00,29050.7,29067.99,29048.0,29067.99,15.934146
2023-07-24T17:50:00,29067.99,29074.0,29051.99,29051.99,9.502337
2023-07-24T17:55:00,29051.99,29052.0,29019.99,29039.98,17.410561
2023-07-24T18:00:00,29039.98,29045.97,29021.99,29022.0,10.046029
2023-07-24T18:05:00,29022.0,29027.89,29002.0,29020.94,10.98302
2023-07-24T18:10:00,29020.94,29047.99,29014.0,29045.99,8.320443
2023-07-24T18:15:00,29045.99,29045.99,29015.99,29015.99,9.684623
2023-07-24T18:20:00,29015.99,29033.99,29012.0,29033.99,12.765099
2023-07-24T18:25:00,29033.99,29069.99,29033.99,29065.2,8.026565
2023-07-24T18:30:00,29065.2,29095.98,29065.2,29090.54,14.113384
2023-07-24T18:35:00,29090.54,29090.55,29075.09,29082.11,17.167678
2023-07-24T18:40:00,29082.11,29083.89,29074.0,29082.17,9.719548
2023-07-24T18:45:00,29082.17,29130.59,29082.17,29128.01,15.736623
2023-07-24T18:50:00,29128.01,29128.01,29100.55,29107.99,13.434116
2023-07-24T18:55:00,29107.99,29126.75,29107.98,29123.98,10.739156
2023-07-24T19:00:00,29123.98,29139.0,29121.27,29139.0,18.691145
2023-07-24T19:05:00,29139.0,29155.96,29128.0,29149.91,18.468604
2023-07-24T19:10:00,29149.91,29149.91,29133.47,29140.52,6.06274
2023-07-24T19:15:00,29140.52,29148.69,29134.25,29135.51,10.881224
2023-07-24T19:20:00,29135.51,29145.41,29133.0,29134.0,6.114458
2023-07-24T19:25:00,29134.0,29139.99,29131.0,29136.76,5.918427
2023-07-24T19:30:00,29136.76,29151.99,29130.0,29130.0,12.330455
2023-07-24T19:35:00,29130.0,29135.89,29121.28,29135.89,6.850085
2023-07-24T19:40:00,29135.89,29139.0,29117.99,29122.5,7.428181
2023-07-24T19:45:00,29122.5,29129.91,29120.0,29123.88,9.663017
2023-07-24T19:50:00,29123.88,29123.88,29102.6,29105.98,8.535134
2023-07-24T19:55:00,29105.98,29121.81,29105.98,29114.24,8.209454
2023-07-24T20:00:00,29114.24,29139.99,29112.0,29112.01,14.177435
2023-07-24T20:05:00,29112.01,29137.74,29110.52,29128.96,7.940786
2023-07-24T20:10:00,29128.96,29137.5,29128.0,29128.0,8.143633
2023-07-24T20:15:00,29128.0,29130.0,29128.0,29128.97,3.301772
2023-07-24T20:20:00,29128.97,29128.97,29125.99,29126.0,8.409523
2023-07-24T20:25:00,29126.0,29131.07,29125.99,29131.07,4.912933
2023-07-24T20:30:00,29131.07,29147.82,29131.07,29136.01,10.230508
2023-07-24T20:35:00,29136.01,29136.01,29108.53,29108.54,8.186786
2023-07-24T20:40:00,29108.54,29108.54,29091.19,29106.0,18.277142
2023-07-24T20:45:00,29106.0,29144.75,29106.0,29142.46,12.215757
2023-07-24T20:50:00,29142.46,29142.46,29132.0,29139.85,5.584276
2023-07-24T20:55:00,29139.85,29145.93,29139.85,29145.93,2.306353
2023-07-24T21:00:00,29145.93,29153.99,29139.3,29141.99,10.508443
2023-07-24T21:05:00,29141.99,29154.0,29141.99,29151.99,4.090842
2023-07-24T21:10:00,29151.99,29152.0,29132.0,29132.01,4.296356
2023-07-24T21:15:00,29132.01,29141.22,29132.0,29141.22,1.463143
2023-07-24T21:20:00,29141.22,29164.34,29141.21,29163.99,8.192088
2023-07-24T21:25:00,29163.99,29164.88,29162.7,29162.71,10.84537
2023-07-24T21:30:00,29162.71,29162.71,29158.64,29158.64,2.505861
2023-07-24T21:35:00,29158.64,29191.55,29158.64,29182.73,16.66879
2023-07-24T21:40:00,29182.73,29182.73,29167.19,29168.47,5.644027
2023-07-24T21:45:00,29168.47,29168.47,29158.64,29158.65,0.365164
2023-07-24T21:50:00,29158.65,29163.99,29152.46,29163.99,7.618382
2023-07-24T21:55:00,29163.99,29165.9,29163.99,29165.9,5.292683
2023-07-24T22:00:00,29165.9,29191.97,29165.9,29180.73,10.790059
2023-07-24T22:05:00,29180.73,29180.73,29175.23,29175.37,3.34795
2023-07-24T22:10:00,29175.37,29190.83,29175.36,29190.82,5.847613
2023-07-24T22:15:00,29190.82,29190.83,29170.84,29170.84,4.270772
2023-07-24T22:20:00,29170.84,29170.85,29154.0,29161.43,5.47717
2023-07-24T22:25:00,29161.43,29167.99,29160.07,29163.31,5.952225
2023-07-24T22:30:00,29163.31,29165.31,29156.24,29165.31,14.236189
2023-07-24T22:35:00,29165.31,29165.31,29165.3,29165.31,2.012503
2023-07-24T22:40:00,29165.31,29165.31,29162.0,29162.0,2.631686
2023-07-24T22:45:00,29162.0,29162.01,29152.0,29152.0,6.041275
2023-07-24T22:50:00,29152.0,29152.01,29146.0,29150.96,5.632815
2023-07-24T22:55:00,29150.96,29157.99,29150.95,29157.99,4.925844
2023-07-24T23:00:00,29157.99,29160.86,29157.99,29160.86,1.935261
2023-07-24T23:05:00,29160.86,29170.0,29160.85,29170.0,6.92836
2023-07-24T23:10:00,29170.0,29177.73,29169.99,29177.7,1.82257
2023-07-24T23:15:00,29177.7,29182.66,29177.69,29182.66,1.509033
2023-07-24T23:20:00,29182.66,29205.0,29182.65,29194.0,12.46542
2023-07-24T23:25:00,29194.0,29194.0,29190.0,29191.5,2.307373
2023-07-24T23:30:00,29191.5,29191.5,29181.01,29181.12,6.458338
2023-07-24T23:35:00,29181.12,29185.99,29181.11,29185.99,1.233152
2023-07-24T23:40:00,29185.99,29185.99,29176.0,29176.0,5.596439
2023-07-24T23:45:00,29176.0,29176.01,29175.89,29175.89,0.800251
2023-07-24T23:50:00,29175.89,29185.99,29175.89,29185.99,3.023177
2023-07-24T23:55:00,29185.99,29185.99,29180.0,29180.0,4.345806
2023-07-25T00:00:00,29180.0,29180.01,29170.96,29173.99,9.560306
2023-07-25T00:05:00,29173.99,29173.99,29155.99,29155.99,4.451805
2023-07-25T00:10:00,29155.99,29163.99,29155.5,29163.99,2.735807
2023-07-25T00:15:00,29163.99,29165.99,29158.0,29158.01,1.838693
2023-07-25T00:20:00,29158.01,29169.99,29158.0,29169.99,5.351171
2023-07-25T00:25:00,29169.99,29178.0,29169.98,29177.89,4.279861
2023-07-25T00:30:00,29177.89,29177.89,29166.0,29166.0,4.209974
2023-07-25T00:35:00,29166.0,29166.01,29126.78,29139.99,11.976473
2023-07-25T00:40:00,29139.99,29140.09,29115.99,29121.49,13.508155
2023-07-25T00:45:00,29121.49,29134.6,29121.49,29128.56,4.58568
2023-07-25T00:50:00,29128.56,29128.56,29115.99,29122.35,6.950611
2023-07-25T00:55:00,29122.35,29129.99,29096.77,29110.19,8.306149
2023-07-25T01:00:00,29110.19,29111.98,29102.53,29102.53,8.427783
2023-07-25T01:05:00,29102.53,29107.9,29076.3,29076.3,19.94169
2023-07-25T01:10:00,29076.3,29085.84,29066.82,29071.77,10.833715
2023-07-25T01:15:00,29071.77,29083.99,29070.03,29079.99,6.014655
2023-07-25T01:20:00,29079.99,29079.99,29076.32,29076.32,8.75966
2023-07-25T01:25:00,29076.32,29076.32,29064.0,29067.44,8.280089
2023-07-25T01:30:00,29067.44,29071.99,29053.16,29053.16,14.143976
2023-07-25T01:35:00,29053.16,29070.3,29053.16,29070.29,8.684986
2023-07-25T01:40:00,29070.29,29070.3,29059.07,29059.07,8.684979
2023-07-25T01:45:00,29059.07,29077.99,29059.07,29077.98,4.96769
2023-07-25T01:50:00,29077.98,29083.76,29073.99,29074.0,3.395939
2023-07-25T01:55:00,29074.0,29078.5,29068.32,29078.49,5.167184
2023-07-25T02:00:00,29078.49,29083.44,29076.5,29076.51,5.291464
2023-07-25T02:05:00,29076.51,29078.5,29064.44,29064.45,15.713382
2023-07-25T02:10:00,29064.45,29079.83,29064.44,29079.83,3.285143
2023-07-25T02:15:00,29079.83,29095.99,29079.83,29095.99,10.331613
2023-07-25T02:20:00,29095.99,29097.99,29095.98,29097.99,0.926536
2023-07-25T02:25:00,29097.99,29113.1,29097.98,29113.1,3.632692
2023-07-25T02:30:00,29113.1,29142.0,29113.09,29136.0,9.474812
2023-07-25T02:35:00,29136.0,29161.99,29134.0,29159.14,10.127442
2023-07-25T02:40:00,29159.14,29165.99,29159.14,29160.01,12.031932
2023-07-25T02:45:00,29160.01,29167.99,29152.01,29152.01,5.532552
2023-07-25T02:50:00,29152.01,29152.01,29134.0,29134.0,5.836874
2023-07-25T02:55:00,29134.0,29134.0,29129.99,29129.99,2.393842
2023-07-25T03:00:00,29129.99,29145.99,29122.16,29132.46,9.030424
2023-07-25T03:05:00,29132.46,29147.44,29132.46,29139.24,4.980801
2023-07-25T03:10:00,29139.24,29139.25,29131.0,29131.99,3.466371
2023-07-25T03:15:00,29131.99,29134.48,29121.4,29123.9,21.551379
2023-07-25T03:20:00,29123.9,29123.9,29117.99,29117.99,9.895903
2023-07-25T03:25:00,29117.99,29118.0,29086.57,29093.85,4.354698
2023-07-25T03:30:00,29093.85,29104.0,29090.47,29101.99,7.244694
2023-07-25T03:35:00,29101.99,29105.99,29100.0,29105.98,2.714461
2023-07-25T03:40:00,29105.98,29105.99,29105.98,29105.99,0.214681
2023-07-25T03:45:00,29105.99,29111.67,29101.87,29110.0,4.967227
2023-07-25T03:50:00,29110.0,29119.64,29110.0,29117.99,10.42095
2023-07-25T03:55:00,29117.99,29117.99,29112.0,29112.01,10.335536
2023-07-25T04:00:00,29112.01,29115.27,29112.01,29115.27,5.141893
2023-07-25T04:05:00,29115.27,29119.24,29110.09,29119.24,5.421452
2023-07-25T04:10:00,29119.24,29122.5,29119.24,29119.39,8.549332
2023-07-25T04:15:00,29119.39,29119.39,29100.0,29103.99,11.60437
2023-07-25T04:20:00,29103.99,29103.99,29093.93,29093.93,4.246889
2023-07-25T04:25:00,29093.93,29093.94,29082.0,29082.01,2.856518
2023-07-25T04:30:00,29082.01,29093.99,29082.0,29093.98,15.921489
2023-07-25T04:35:00,29093.98,29093.99,29075.99,29077.6,6.817741
2023-07-25T04:40:00,29077.6,29079.03,29075.78,29075.79,1.44881
2023-07-25T04:45:00,29075.79,29081.03,29075.79,29078.0,2.343166
2023-07-25T04:50:00,29078.0,29084.0,29076.01,29084.0,3.111276
2023-07-25T04:55:00,29084.0,29085.99,29083.99,29085.99,2.360898
2023-07-25T05:00:00,29085.99,29095.85,29085.99,29095.84,13.64229
2023-07-25T05:05:00,29095.84,29095.85,29094.21,29094.22,2.520289
2023-07-25T05:10:00,29094.22,29099.99,29094.21,29099.99,2.21158
2023-07-25T05:15:00,29099.99,29099.99,29099.98,29099.99,1.029641
2023-07-25T05:20:00,29099.99,29099.99,29099.98,29099.99,0.52633
2023-07-25T05:25:00,29099.99,29105.46,29099.98,29103.98,8.968099
2023-07-25T05:30:00,29103.98,29125.99,29103.98,29125.98,6.620129
2023-07-25T05:35:00,29125.98,29135.99,29125.98,29132.22,12.532206
2023-07-25T05:40:00,29132.22,29132.22,29126.0,29126.01,12.486437
2023-07-25T05:45:00,29126.01,29141.99,29126.01,29140.01,4.316752
2023-07-25T05:50:00,29140.01,29140.01,29115.2,29139.99,28.898447
2023-07-25T05:55:00,29139.99,29143.14,29130.85,29130.85,16.911392
2023-07-25T06:00:00,29130.85,29135.22,29122.4,29122.4,3.242941
2023-07-25T06:05:00,29122.4,29135.22,29122.0,29135.22,3.43912
2023-07-25T06:10:00,29135.22,29146.0,29135.22,29145.99,1.484796
2023-07-25T06:15:00,29145.99,29146.09,29130.92,29130.93,12.768487
2023-07-25T06:20:00,29130.93,29135.35,29130.92,29135.34,3.534921
2023-07-25T06:25:00,29135.34,29145.99,29135.34,29145.98,2.296575
2023-07-25T06:30:00,29145.98,29145.99,29129.99,29134.99,7.299565
2023-07-25T06:35:00,29134.99,29140.33,29132.0,29140.32,6.224421
2023-07-25T06:40:00,29140.32,29140.32,29118.97,29119.51,12.68217
2023-07-25T06:45:00,29119.51,29134.0,29118.05,29134.0,4.210167
2023-07-25T06:50:00,29134.0,29135.99,29133.99,29135.98,1.590665
2023-07-25T06:55:00,29135.98,29140.85,29135.98,29140.85,9.452199
2023-07-25T07:00:00,29140.85,29160.64,29140.84,29159.82,13.028796
2023-07-25T07:05:00,29159.82,29159.83,29152.0,29152.0,4.578472
2023-07-25T07:10:00,29152.0,29152.01,29142.18,29149.38,7.664285
2023-07-25T07:15:00,29149.38,29149.39,29142.0,29142.02,3.619494
2023-07-25T07:20:00,29142.02,29142.02,29139.09,29139.99,1.836523
2023-07-25T07:25:00,29139.99,29155.51,29139.99,29155.51,4.982531
2023-07-25T07:30:00,29155.51,29157.99,29147.99,29147.99,10.51452
2023-07-25T07:35:00,29147.99,29148.0,29147.99,29147.99,0.184413
2023-07-25T07:40:00,29147.99,29152.0,29140.0,29142.33,4.107652
2023-07-25T07:45:00,29142.33,29145.99,29124.75,29125.69,7.208074
2023-07-25T07:50:00,29125.69,29145.98,29125.69,29145.44,13.991727
2023-07-25T07:55:00,29145.44,29145.45,29143.44,29143.45,3.975095
2023-07-25T08:00:00,29143.45,29155.64,29143.45,29155.64,18.021449
2023-07-25T08:05:00,29155.64,29155.64,29136.2,29136.21,11.481162
2023-07-25T08:10:00,29136.21,29136.21,29130.0,29130.01,5.921878
2023-07-25T08:15:00,29130.01,29133.99,29130.0,29131.01,4.035147
2023-07-25T08:20:00,29131.01,29138.0,29131.0,29138.0,4.308461
2023-07-25T08:25:00,29138.0,29147.99,29137.99,29147.99,5.529538
2023-07-25T08:30:00,29147.99,29147.99,29139.0,29141.88,5.604368
2023-07-25T08:35:00,29141.88,29159.64,29141.88,29159.64,10.165708
2023-07-25T08:40:00,29159.64,29170.5,29159.63,29159.9,11.708006
2023-07-25T08:45:00,29159.9,29165.94,29159.64,29164.13,7.786753
2023-07-25T08:50:00,29164.13,29186.63,29164.13,29182.0,20.486975
2023-07-25T08:55:00,29182.0,29192.2,29182.0,29191.19,6.957
2023-07-25T09:00:00,29191.19,29191.19,29178.37,29180.68,10.226222
2023-07-25T09:05:00,29180.68,29184.5,29177.33,29182.51,5.508463
2023-07-25T09:10:00,29182.51,29183.99,29177.7,29183.98,4.675879
2023-07-25T09:15:00,29183.98,29183.98,29177.33,29177.33,3.217184
2023-07-25T09:20:00,29177.33,29194.24,29177.33,29194.24,21.628323
2023-07-25T09:25:00,29194.24,29199.32,29194.23,29199.32,4.810161
2023-07-25T09:30:00,29199.32,29205.84,29178.01,29185.9,10.85099
2023-07-25T09:35:00,29185.9,29276.86,29185.9,29274.0,74.113012
2023-07-25T09:40:00,29274.0,29279.98,29211.61,29213.46,27.167012
2023-07-25T09:45:00,29213.46,29225.99,29195.99,29220.96,20.751389
2023-07-25T09:50:00,29220.96,29220.97,29185.99,29195.99,22.428948
2023-07-25T09:55:00,29195.99,29195.99,29166.83,29169.99,9.177387
2023-07-25T10:00:00,29169.99,29170.0,29150.0,29153.98,11.752755
2023-07-25T10:05:00,29153.98,29182.86,29153.98,29179.9,25.360125
2023-07-25T10:10:00,29179.9,29182.0,29179.89,29181.99,5.84948
2023-07-25T10:15:00,29181.99,29182.0,29174.0,29176.97,16.291085
2023-07-25T10:20:00,29176.97,29186.61,29176.97,29186.61,12.815468
2023-07-25T10:25:00,29186.61,29193.98,29186.6,29192.2,8.082354
2023-07-25T10:30:00,29192.2,29192.21,29178.41,29180.0,6.354505
2023-07-25T10:35:00,29180.0,29181.99,29177.0,29177.01,4.449394
2023-07-25T10:40:00,29177.01,29177.99,29172.11,29177.99,8.298643
2023-07-25T10:45:00,29177.99,29177.99,29174.0,29174.82,3.550815
2023-07-25T10:50:00,29174.82,29174.82,29164.51,29164.71,6.741727
2023-07-25T10:55:00,29164.71,29169.98,29163.0,29163.01,5.086999
2023-07-25T11:00:00,29163.01,29163.01,29158.0,29161.99,5.599518
2023-07-25T11:05:00,29161.99,29161.99,29155.99,29156.0,5.055131
2023-07-25T11:10:00,29156.0,29159.99,29156.0,29158.02,4.850828
2023-07-25T11:15:00,29158.02,29158.02,29153.99,29153.99,5.205807
2023-07-25T11:20:00,29153.99,29154.0,29151.65,29152.5,3.468759
2023-07-25T11:25:00,29152.5,29153.96,29152.5,29153.96,1.433232
2023-07-25T11:30:00,29153.96,29157.99,29148.28,29148.29,12.384177
2023-07-25T11:35:00,29148.29,29167.73,29148.2,29151.45,24.493704
2023-07-25T11:40:00,29151.45,29151.45,29129.66,29129.66,7.363392
2023-07-25T11:45:00,29129.66,29131.99,29126.55,29128.51,15.344879
2023-07-25T11:50:00,29128.51,29130.0,29127.57,29127.57,5.957303
2023-07-25T11:55:00,29127.57,29127.57,29125.23,29125.34,7.462713
2023-07-25T12:00:00,29125.34,29141.07,29125.33,29132.8,15.654251
2023-07-25T12:05:00,29132.8,29132.81,29126.0,29126.0,8.931342
2023-07-25T12:10:00,29126.0,29126.01,29116.97,29121.99,8.228185
2023-07-25T12:15:00,29121.99,29121.99,29105.08,29105.14,9.005851
2023-07-25T12:20:00,29105.14,29129.28,29105.14,29129.28,12.401517
2023-07-25T12:25:00,29129.28,29140.0,29129.28,29140.0,2.812346
2023-07-25T12:30:00,29140.0,29140.0,29138.1,29139.0,3.427528
2023-07-25T12:35:00,29139.0,29139.0,29130.84,29130.84,5.060293
2023-07-25T12:40:00,29130.84,29130.84,29122.51,29122.52,7.674649
2023-07-25T12:45:00,29122.52,29129.29,29122.01,29125.99,4.636628
2023-07-25T12:50:00,29125.99,29125.99,29110.0,29116.0,6.060623
2023-07-25T12:55:00,29116.0,29116.0,29113.03,29114.99,3.482912
2023-07-25T13:00:00,29114.99,29115.0,29086.88,29097.98,22.525815
2023-07-25T13:05:00,29097.98,29147.99,29097.98,29144.02,10.737056
2023-07-25T13:10:00,29144.02,29144.02,29106.0,29110.0,15.387777
2023-07-25T13:15:00,29110.0,29127.99,29109.99,29127.99,3.622375
2023-07-25T13:20:00,29127.99,29133.99,29122.57,29133.99,8.074549
2023-07-25T13:25:00,29133.99,29160.59,29133.99,29144.28,23.440619
2023-07-25T13:30:00,29144.28,29242.0,29144.27,29242.0,44.420313
2023-07-25T13:35:00,29242.0,29299.99,29228.01,29296.89,47.072364
2023-07-25T13:40:00,29296.89,29334.68,29279.99,29322.56,50.640992
2023-07-25T13:45:00,29322.56,29333.98,29215.0,29249.99,54.188144
2023-07-25T13:50:00,29249.99,29279.98,29240.0,29255.99,25.339525
2023-07-25T13:55:00,29255.99,29291.99,29252.0,29275.13,21.638568
2023-07-25T14:00:00,29275.13,29295.37,29249.12,29252.02,29.356151
2023-07-25T14:05:00,29252.02,29291.84,29252.02,29289.99,17.69019
2023-07-25T14:10:00,29289.99,29317.45,29288.0,29313.99,24.003405
2023-07-25T14:15:00,29313.99,29336.99,29256.14,29266.0,40.45063
2023-07-25T14:20:00,29266.0,29279.98,29254.0,29274.0,18.411825
2023-07-25T14:25:00,29274.0,29289.99,29265.99,29272.01,11.585234
2023-07-25T14:30:00,29272.01,29272.01,29194.24,29194.25,29.285761
2023-07-25T14:35:00,29194.25,29219.99,29194.24,29217.98,17.254188
2023-07-25T14:40:00,29217.98,29217.98,29184.6,29192.29,15.114654
2023-07-25T14:45:00,29192.29,29207.99,29170.68,29181.98,15.907651
2023-07-25T14:50:00,29181.98,29181.99,29158.4,29175.99,22.271137
2023-07-25T14:55:00,29175.99,29188.5,29175.99,29179.65,10.482622
2023-07-25T15:00:00,29179.65,29200.0,29171.99,29199.03,15.341711
2023-07-25T15:05:00,29199.03,29213.0,29193.11,29200.5,7.824653
2023-07-25T15:10:00,29200.5,29209.98,29200.0,29200.1,6.746079
2023-07-25T15:15:00,29200.1,29225.34,29200.1,29224.24,9.016346
2023-07-25T15:20:00,29224.24,29231.99,29216.0,29216.0,16.156983
2023-07-25T15:25:00,29216.0,29216.0,29194.26,29196.0,5.28512
2023-07-25T15:30:00,29196.0,29203.5,29182.0,29192.85,9.617067
2023-07-25T15:35:00,29192.85,29195.99,29192.84,29195.99,1.829809
2023-07-25T15:40:00,29195.99,29221.92,29195.99,29221.92,6.857459
2023-07-25T15:45:00,29221.92,29224.47,29206.0,29216.46,23.355024
2023-07-25T15:50:00,29216.46,29221.99,29210.0,29210.0,14.571572
2023-07-25T15:55:00,29210.0,29221.99,29183.99,29183.99,18.010946
2023-07-25T16:00:00,29183.99,29194.5,29175.78,29194.5,16.033061
2023-07-25T16:05:00,29194.5,29221.5,29194.49,29221.5,8.237843
2023-07-25T16:10:00,29221.5,29245.99,29221.49,29245.99,11.258917
2023-07-25T16:15:00,29245.99,29291.99,29240.05,29291.98,22.48877
2023-07-25T16:20:00,29291.98,29291.98,29254.0,29254.01,12.344129
2023-07-25T16:25:00,29254.01,29254.01,29226.67,29226.68,9.189665
2023-07-25T16:30:00,29226.68,29231.99,29220.0,29220.0,20.885259
2023-07-25T16:35:00,29220.0,29249.75,29220.0,29246.63,13.031617
2023-07-25T16:40:00,29246.63,29251.6,29244.71,29244.72,13.237327
2023-07-25T16:45:00,29244.72,29244.72,29202.0,29204.0,23.547994
2023-07-25T16:50:00,29204.0,29231.99,29204.0,29231.99,3.689296
2023-07-25T16:55:00,29231.99,29231.99,29224.0,29231.89,4.21525
2023-07-25T17:00:00,29231.89,29231.99,29226.0,29231.47,5.235603
2023-07-25T17:05:00,29231.47,29232.5,29205.0,29205.0,15.484667
2023-07-25T17:10:00,29205.0,29205.0,29189.24,29192.04,11.453504
2023-07-25T17:15:00,29192.04,29208.55,29189.7,29196.3,19.387094
2023-07-25T17:20:00,29196.3,29217.99,29196.3,29217.99,7.353763
2023-07-25T17:25:00,29217.99,29267.99,29217.98,29267.98,20.908417
2023-07-25T17:30:00,29267.98,29269.99,29253.99,29256.25,4.991244
2023-07-25T17:35:00,29256.25,29283.99,29256.25,29267.14,9.320463
2023-07-25T17:40:00,29267.14,29273.98,29267.13,29268.49,3.438011
2023-07-25T17:45:00,29268.49,29268.49,29242.0,29242.13,8.666428
2023-07-25T17:50:00,29242.13,29249.46,29242.0,29246.55,2.859325
2023-07-25T17:55:00,29246.55,29273.99,29246.55,29273.99,5.54687
2023-07-25T18:00:00,29273.99,29275.99,29263.5,29273.86,8.827349
2023-07-25T18:05:00,29273.86,29301.44,29268.0,29276.02,15.476003
2023-07-25T18:10:00,29276.02,29291.99,29270.0,29289.04,9.447198
2023-07-25T18:15:00,29289.04,29289.04,29274.0,29275.05,7.23779
2023-07-25T18:20:00,29275.05,29276.0,29270.39,29275.0,7.825156
2023-07-25T18:25:00,29275.0,29277.77,29270.01,29277.77,2.134574
2023-07-25T18:30:00,29277.77,29290.97,29277.77,29290.97,7.993713
2023-07-25T18:35:00,29290.97,29335.28,29290.96,29329.98,23.732283
2023-07-25T18:40:00,29329.98,29372.79,29286.0,29292.53,52.6254
2023-07-25T18:45:00,29292.53,29309.99,29269.21,29280.56,17.786013
2023-07-25T18:50:00,29280.56,29281.96,29258.51,29271.34,23.007823
2023-07-25T18:55:00,29271.34,29277.99,29262.58,29265.99,14.92833
2023-07-25T19:00:00,29265.99,29269.81,29262.0,29267.08,7.110466
2023-07-25T19:05:00,29267.08,29275.99,29267.08,29275.99,3.774789
